source_file,source_row,reject_reason,response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
responses.csv,32256,duplicate_respondent_in_survey,23115,5,Vikram Kulkarni,vikram.kulkarni331@example.com,26/07/2026 15:42:53,,abandoned,N/A,438,kiosk,
responses.csv,32291,duplicate_respondent_in_survey,36168,12,Nisha Desai,nisha.desai519@example.com,11/02/2026 17:52:14,11/02/2026 18:14:02,Partial,2,1308,email,
responses.csv,32378,duplicate_respondent_in_survey,21203,5,Pooja Bose,pooja.bose716@example.com,21/05/2026 05:28:12,21/05/2026 05:31:46,partial,2,214,kiosk,
responses.csv,32387,duplicate_respondent_in_survey,27224,5,Divya Desai,divya.desai175@example.com,06/01/2026 18:31:52,06/01/2026 18:34:35,COMPLETED,,163,whatsapp,
responses.csv,32412,duplicate_respondent_in_survey,4428,3,Karan Joshi,karan.joshi621@example.com,07/02/2026 00:48:04,07/02/2026 00:54:51,partial,4,407,kiosk,
responses.csv,32417,duplicate_response_id,900011,7,Sneha Bose,sneha.bose@example.com,22/04/2026 12:00:00,22/04/2026 12:18:00,completed,3,1080,kiosk,
responses.csv,32421,duplicate_respondent_in_survey,30690,7,Sanjay Chatterjee,sanjay.chatterjee158@example.com,19/02/2026 16:00:23,19/02/2026 16:26:50,COMPLETED,3,1587,,
responses.csv,32451,duplicate_respondent_in_survey,21881,5,Rahul Joshi,rahul.joshi315@example.com,26/04/2026 22:58:36,,abandoned,4,1349,kiosk,
responses.csv,32741,duplicate_respondent_in_survey,13286,4,Aditya Gupta,aditya.gupta541@example.com,09/05/2026 23:19:05,09/05/2026 23:23:05,Partial,N/A,240,whatsapp,
responses.csv,32818,duplicate_respondent_in_survey,16223,4,Amit Reddy,amit.reddy239@example.com,14/01/2026 09:29:41,,started,N/A,790,kiosk,
responses.csv,32873,duplicate_respondent_in_survey,20039,5,Vikram Rao,vikram.rao474@example.com,07/04/2026 09:07:47,,abandoned,1,539,sms,
responses.csv,32897,duplicate_respondent_in_survey,7310,3,Sanjay Bose,sanjay.bose255@example.com,05/04/2026 01:57:24,,abandoned,N/A,1249,kiosk,
responses.csv,32930,duplicate_respondent_in_survey,14138,4,Sanjay Khan,sanjay.khan915@example.com,02/03/2026 22:40:45,02/03/2026 23:08:00,Partial,3,1635,whatsapp,
responses.csv,33091,duplicate_respondent_in_survey,10666,3,Amit Rao,amit.rao127@example.com,24/03/2026 22:28:24,,started,2,191,sms,
responses.csv,33220,duplicate_respondent_in_survey,5779,3,Karan Joshi,karan.joshi985@example.com,06/02/2026 14:57:21,,abandoned,5,417,whatsapp,
responses.csv,33222,duplicate_respondent_in_survey,24424,5,Rahul Chatterjee,rahul.chatterjee615@example.com,08/06/2026 11:44:35,,abandoned,3,659,email,
responses.csv,33310,duplicate_respondent_in_survey,14476,4,Priya Fernandes,priya.fernandes69@example.com,11/07/2026 03:10:25,11/07/2026 03:34:13,partial,1,1428,whatsapp,
responses.csv,33415,duplicate_respondent_in_survey,26175,5,Sanjay Sharma,sanjay.sharma38@example.com,01/04/2026 08:46:31,01/04/2026 08:53:50,completed,5,439,,
responses.csv,33462,duplicate_respondent_in_survey,36652,12,Divya Rao,divya.rao649@example.com,07/05/2026 10:26:41,,abandoned,2,1238,email,
responses.csv,33478,duplicate_respondent_in_survey,23744,5,Vikram Bose,vikram.bose546@example.com,05/04/2026 06:16:51,05/04/2026 06:24:55,completed,,484,email,
responses.csv,33628,duplicate_respondent_in_survey,5915,3,Kavya Fernandes,kavya.fernandes48@example.com,15/01/2026 00:08:58,15/01/2026 00:13:35,Completed,2,277,kiosk,
responses.csv,33654,duplicate_respondent_in_survey,5767,3,Karan Patel,karan.patel127@example.com,22/01/2026 23:11:13,,started,N/A,614,,
responses.csv,33829,duplicate_respondent_in_survey,24571,5,Rahul Patel,rahul.patel277@example.com,07/05/2026 14:59:27,07/05/2026 15:26:14,Partial,5,1607,sms,
responses.csv,33845,duplicate_respondent_in_survey,7967,3,Vikram Bose,vikram.bose310@example.com,20/05/2026 13:27:49,20/05/2026 13:38:03,COMPLETED,1,614,email,
responses.csv,33954,duplicate_respondent_in_survey,10625,3,Amit Desai,amit.desai102@example.com,19/01/2026 23:28:18,19/01/2026 23:57:03,Partial,4,1725,,
responses.csv,33988,duplicate_respondent_in_survey,9061,3,Kavya Patel,kavya.patel36@example.com,01/04/2026 00:54:48,,started,4,358,sms,
responses.csv,34028,duplicate_respondent_in_survey,24060,5,Rohit Sharma,rohit.sharma602@example.com,02/07/2026 11:41:37,,started,N/A,733,email,
responses.csv,34163,duplicate_respondent_in_survey,13045,4,Priya Menon,priya.menon55@example.com,08/03/2026 16:16:19,,abandoned,1,1512,sms,
responses.csv,34218,duplicate_respondent_in_survey,19327,5,Pooja Joshi,pooja.joshi691@example.com,22/07/2026 15:44:00,22/07/2026 16:06:56,Partial,3,1376,kiosk,
responses.csv,34335,duplicate_respondent_in_survey,27807,5,Sanjay Sharma,sanjay.sharma964@example.com,23/05/2026 13:39:23,,abandoned,1,1739,email,
responses.csv,34352,duplicate_respondent_in_survey,14432,4,Aditya Menon,aditya.menon623@example.com,17/07/2026 12:25:21,,started,N/A,680,whatsapp,
responses.csv,34458,duplicate_respondent_in_survey,1432,1,Rohit Menon,rohit.menon454@example.com,15/04/2026 01:47:17,15/04/2026 02:12:43,partial,3,1526,sms,
responses.csv,34578,duplicate_respondent_in_survey,27565,5,Karan Sharma,karan.sharma908@example.com,12/07/2026 07:43:01,,started,N/A,61,,
responses.csv,34594,duplicate_respondent_in_survey,17868,5,Pooja Kulkarni,pooja.kulkarni462@example.com,18/05/2026 18:21:09,18/05/2026 18:42:01,completed,1,1252,kiosk,
responses.csv,34657,duplicate_respondent_in_survey,32249,10,Vikram Gupta,vikram.gupta534@example.com,06/03/2026 09:21:50,,abandoned,N/A,203,,
responses.csv,34674,duplicate_respondent_in_survey,28126,5,Meera Patel,meera.patel645@example.com,30/01/2026 08:40:36,30/01/2026 08:47:47,completed,N/A,431,whatsapp,
responses.csv,34705,duplicate_respondent_in_survey,33983,10,Priya Menon,priya.menon258@example.com,24/02/2026 12:21:04,24/02/2026 12:27:35,partial,N/A,391,email,
responses.csv,34872,duplicate_respondent_in_survey,17433,5,Sneha Desai,sneha.desai42@example.com,25/03/2026 18:18:48,,abandoned,2,671,email,
responses.csv,34954,duplicate_respondent_in_survey,20319,5,Sanjay Nair,sanjay.nair50@example.com,30/06/2026 02:41:13,30/06/2026 03:08:09,Partial,2,1616,sms,
responses.csv,35076,duplicate_respondent_in_survey,29578,7,Amit Reddy,amit.reddy851@example.com,01/06/2026 03:15:14,,started,4,442,,
responses.csv,35164,duplicate_respondent_in_survey,24642,5,Amit Rao,amit.rao618@example.com,10/04/2026 21:34:57,,abandoned,1,505,,
responses.csv,35183,duplicate_respondent_in_survey,18724,5,Kavya Chatterjee,kavya.chatterjee260@example.com,26/02/2026 04:14:10,26/02/2026 04:42:09,partial,5,1679,email,
responses.csv,35236,duplicate_respondent_in_survey,21945,5,Arjun Sharma,arjun.sharma894@example.com,05/04/2026 14:57:41,,abandoned,4,297,email,
responses.csv,35243,duplicate_respondent_in_survey,10914,3,Nisha Joshi,nisha.joshi396@example.com,16/01/2026 01:52:01,16/01/2026 02:07:07,partial,2,906,kiosk,
responses.csv,35388,duplicate_respondent_in_survey,20283,5,Vikram Fernandes,vikram.fernandes41@example.com,26/01/2026 12:17:30,,abandoned,,720,email,
responses.csv,35479,duplicate_respondent_in_survey,18352,5,Nisha Reddy,nisha.reddy545@example.com,17/01/2026 17:38:43,17/01/2026 18:00:33,Completed,3,1310,kiosk,
responses.csv,35535,duplicate_respondent_in_survey,27692,5,Pooja Reddy,pooja.reddy540@example.com,05/04/2026 07:08:25,05/04/2026 07:28:17,partial,,1192,whatsapp,
responses.csv,35546,duplicate_respondent_in_survey,20691,5,Priya Menon,priya.menon460@example.com,24/06/2026 15:08:48,24/06/2026 15:35:31,partial,4,1603,sms,
responses.csv,35595,duplicate_respondent_in_survey,13485,4,Karan Desai,karan.desai761@example.com,30/07/2026 01:13:56,30/07/2026 01:28:09,Partial,N/A,853,,
responses.csv,35601,duplicate_respondent_in_survey,7387,3,Sanjay Sharma,sanjay.sharma209@example.com,19/04/2026 03:43:53,19/04/2026 03:54:47,Completed,4,654,whatsapp,
responses.csv,35816,duplicate_respondent_in_survey,18006,5,Karan Bose,karan.bose418@example.com,23/07/2026 10:41:30,,abandoned,N/A,1587,sms,
responses.csv,35919,duplicate_respondent_in_survey,27586,5,Nisha Bose,nisha.bose465@example.com,07/01/2026 18:22:04,,abandoned,4,613,whatsapp,
responses.csv,35997,duplicate_respondent_in_survey,24292,5,Ananya Reddy,ananya.reddy890@example.com,31/01/2026 21:31:03,31/01/2026 21:52:59,Partial,N/A,1316,sms,
responses.csv,36016,duplicate_respondent_in_survey,17063,5,Priya Kulkarni,priya.kulkarni958@example.com,01/03/2026 16:42:08,01/03/2026 16:46:38,COMPLETED,1,270,,
responses.csv,36101,duplicate_respondent_in_survey,16145,4,Sanjay Joshi,sanjay.joshi813@example.com,30/06/2026 19:35:57,30/06/2026 19:55:43,Partial,3,1186,email,
responses.csv,36108,duplicate_respondent_in_survey,27976,5,Arjun Patel,arjun.patel550@example.com,13/05/2026 03:44:59,13/05/2026 03:49:51,partial,N/A,292,sms,
responses.csv,36151,duplicate_respondent_in_survey,25944,5,Pooja Patel,pooja.patel460@example.com,27/01/2026 08:13:42,27/01/2026 08:39:32,partial,,1550,,
responses.csv,36309,duplicate_respondent_in_survey,19098,5,Amit Chatterjee,amit.chatterjee616@example.com,08/04/2026 00:20:35,08/04/2026 00:25:44,Partial,4,309,sms,
responses.csv,36321,duplicate_respondent_in_survey,23431,5,Rohit Menon,rohit.menon664@example.com,11/05/2026 07:27:46,,abandoned,N/A,810,sms,
responses.csv,36339,duplicate_respondent_in_survey,24577,5,Amit Iyer,amit.iyer774@example.com,09/06/2026 12:59:20,,started,,640,email,
responses.csv,36408,duplicate_respondent_in_survey,23191,5,Rohit Bose,rohit.bose476@example.com,06/07/2026 22:01:13,,started,N/A,540,kiosk,
responses.csv,36473,duplicate_respondent_in_survey,27037,5,Aditya Reddy,aditya.reddy380@example.com,25/02/2026 03:53:39,25/02/2026 04:20:54,COMPLETED,,1635,whatsapp,
responses.csv,36483,duplicate_respondent_in_survey,16895,5,Amit Bose,amit.bose253@example.com,21/06/2026 02:06:38,,abandoned,5,224,sms,
responses.csv,36513,duplicate_respondent_in_survey,20641,5,Amit Chatterjee,amit.chatterjee54@example.com,28/05/2026 10:18:22,28/05/2026 10:21:33,partial,1,191,sms,
responses.csv,36685,duplicate_respondent_in_survey,20508,5,Pooja Joshi,pooja.joshi821@example.com,19/03/2026 20:34:01,19/03/2026 20:49:04,Partial,1,903,email,
responses.csv,36730,duplicate_respondent_in_survey,19543,5,Arjun Reddy,arjun.reddy79@example.com,04/01/2026 09:07:12,04/01/2026 09:26:29,COMPLETED,3,1157,kiosk,
responses.csv,36731,duplicate_respondent_in_survey,17810,5,Pooja Chatterjee,pooja.chatterjee971@example.com,17/04/2026 18:34:08,17/04/2026 18:52:24,Partial,5,1096,,
responses.csv,36860,duplicate_respondent_in_survey,27298,5,Meera Iyer,meera.iyer623@example.com,28/01/2026 11:09:49,28/01/2026 11:30:24,partial,2,1235,email,
responses.csv,36888,duplicate_respondent_in_survey,19707,5,Priya Kulkarni,priya.kulkarni86@example.com,25/01/2026 17:17:16,,abandoned,,1097,sms,
responses.csv,36906,duplicate_respondent_in_survey,25643,5,Meera Joshi,meera.joshi866@example.com,11/02/2026 17:17:55,11/02/2026 17:21:35,Partial,2,220,whatsapp,
responses.csv,36915,duplicate_respondent_in_survey,20342,5,Rohit Rao,rohit.rao816@example.com,06/01/2026 12:49:25,06/01/2026 13:11:29,Partial,5,1324,sms,
responses.csv,37021,duplicate_respondent_in_survey,7164,3,Sanjay Khan,sanjay.khan221@example.com,13/05/2026 15:57:51,13/05/2026 16:01:51,Partial,3,240,email,
responses.csv,37260,duplicate_respondent_in_survey,24160,5,Rahul Joshi,rahul.joshi560@example.com,11/03/2026 00:05:39,,abandoned,N/A,1260,whatsapp,
responses.csv,37265,duplicate_respondent_in_survey,36844,12,Priya Menon,priya.menon352@example.com,30/04/2026 21:59:41,30/04/2026 22:24:53,Partial,5,1512,email,
responses.csv,37304,duplicate_respondent_in_survey,27599,5,Sneha Fernandes,sneha.fernandes451@example.com,04/06/2026 13:59:24,04/06/2026 14:06:18,partial,4,414,,
responses.csv,37449,duplicate_respondent_in_survey,22332,5,Karan Gupta,karan.gupta497@example.com,01/04/2026 06:04:08,,abandoned,5,1742,whatsapp,
responses.csv,37527,duplicate_respondent_in_survey,23455,5,Karan Khan,karan.khan124@example.com,29/01/2026 19:03:52,,started,3,330,sms,
responses.csv,37550,duplicate_respondent_in_survey,31484,7,Kavya Rao,kavya.rao188@example.com,20/06/2026 01:06:17,20/06/2026 01:32:44,Partial,2,1587,sms,
responses.csv,37681,duplicate_respondent_in_survey,4382,3,Nisha Bose,nisha.bose722@example.com,28/02/2026 05:52:12,,abandoned,N/A,786,,
responses.csv,37752,duplicate_respondent_in_survey,29416,7,Arjun Fernandes,arjun.fernandes320@example.com,20/06/2026 09:43:24,20/06/2026 10:07:18,Completed,2,1434,sms,
responses.csv,37791,duplicate_respondent_in_survey,25680,5,Arjun Menon,arjun.menon928@example.com,28/03/2026 08:43:43,,abandoned,2,1351,email,
responses.csv,37846,duplicate_respondent_in_survey,26972,5,Vikram Nair,vikram.nair118@example.com,12/06/2026 10:28:47,,started,2,1097,kiosk,
responses.csv,37929,duplicate_respondent_in_survey,31923,10,Pooja Iyer,pooja.iyer9@example.com,07/03/2026 20:48:44,07/03/2026 21:10:15,completed,3,1291,kiosk,
responses.csv,37972,duplicate_respondent_in_survey,6757,3,Sneha Bose,sneha.bose40@example.com,21/07/2026 17:26:02,21/07/2026 17:32:51,Partial,2,409,sms,
responses.csv,37990,negative_duration; completed_before_started,900008,5,Vikram Rao,vikram.rao@example.com,12/05/2026 14:00:00,12/05/2026 13:20:00,completed,2,-2400,sms,
