response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
29006,6,Meera Reddy,meera.reddy638@example.com,29/06/2026 19:17:18,,abandoned,3,1740,sms,
20567,5,Ananya Desai,ananya.desai982@example.com,06/07/2026 23:08:24,06/07/2026 23:34:02,Completed,1,1538,sms,
21439,5,Rahul Nair,rahul.nair57@example.com,09/02/2026 01:04:16,,abandoned,5,990,kiosk,
18157,5,Pooja Gupta,pooja.gupta975@example.com,28/03/2026 03:19:35,,abandoned,5,961,,
31537,8,Rahul Sharma,rahul.sharma985@example.com,25/03/2026 00:28:46,25/03/2026 00:37:57,Partial,3,551,sms,
7835,3,Vikram Menon,vikram.menon554@example.com,22/01/2026 04:11:47,,started,,464,,
2418,1,Priya Menon,priya.menon688@example.com,02/08/2026 20:55:42,02/08/2026 21:08:43,partial,5,781,sms,
32130,10,Kavya Menon,kavya.menon320@example.com,13/01/2026 01:27:29,13/01/2026 01:41:31,Partial,3,842,,
23030,5,Karan Joshi,karan.joshi294@example.com,26/05/2026 23:25:43,,started,5,1692,whatsapp,
18092,5,Sanjay Reddy,sanjay.reddy602@example.com,03/08/2026 08:48:48,,started,N/A,1005,whatsapp,
14641,4,Rahul Gupta,rahul.gupta223@example.com,26/05/2026 07:08:52,26/05/2026 07:20:08,partial,3,676,kiosk,
12816,4,Nisha Iyer,nisha.iyer315@example.com,28/07/2026 18:08:33,,abandoned,3,975,email,
5563,3,Nisha Rao,nisha.rao477@example.com,07/01/2026 01:08:17,,abandoned,N/A,779,sms,
24169,5,Vikram Reddy,vikram.reddy610@example.com,10/05/2026 01:36:38,10/05/2026 01:55:07,Partial,,1109,,
31166,7,Kavya Menon,kavya.menon740@example.com,30/03/2026 05:50:38,30/03/2026 06:17:34,COMPLETED,5,1616,sms,
14228,4,Rohit Desai,rohit.desai818@example.com,23/07/2026 15:04:42,23/07/2026 15:23:27,COMPLETED,1,1125,kiosk,
35730,12,Rohit Menon,rohit.menon128@example.com,04/08/2026 00:44:07,,abandoned,1,1205,kiosk,
2973,1,Aditya Sharma,aditya.sharma826@example.com,29/01/2026 07:45:55,29/01/2026 07:50:52,Partial,N/A,297,sms,
23707,5,Ananya Kulkarni,ananya.kulkarni174@example.com,28/02/2026 04:18:26,,abandoned,,521,email,
21140,5,Vikram Iyer,vikram.iyer49@example.com,25/04/2026 02:25:39,25/04/2026 02:46:33,partial,5,1254,email,
2956,1,Ananya Gupta,ananya.gupta13@example.com,10/05/2026 12:23:08,,started,5,1153,,
31418,7,Divya Kulkarni,divya.kulkarni984@example.com,19/07/2026 00:44:15,19/07/2026 01:06:57,Completed,,1362,,
38031,12,Rohit Chatterjee,rohit.chatterjee842@example.com,03/03/2026 18:11:35,03/03/2026 18:17:11,Partial,4,336,,
26953,5,Aditya Nair,aditya.nair676@example.com,02/05/2026 19:17:05,02/05/2026 19:30:46,Partial,N/A,821,sms,
19942,5,Meera Nair,meera.nair937@example.com,24/05/2026 22:53:24,,started,N/A,723,,
36445,12,Sanjay Patel,sanjay.patel56@example.com,17/01/2026 15:15:27,17/01/2026 15:43:14,completed,,1667,,
28797,6,Aditya Rao,aditya.rao947@example.com,30/03/2026 12:50:28,30/03/2026 12:55:09,Partial,,281,,
35568,11,Nisha Gupta,nisha.gupta405@example.com,05/08/2026 05:40:10,,started,2,874,email,
28727,6,Amit Desai,amit.desai452@example.com,31/03/2026 10:52:34,,abandoned,1,1572,kiosk,
1005,1,Pooja Reddy,pooja.reddy377@example.com,11/05/2026 11:28:14,,started,5,1161,email,
29723,7,Aditya Menon,aditya.menon176@example.com,08/06/2026 15:03:35,08/06/2026 15:10:12,Completed,1,397,whatsapp,
29665,7,Arjun Rao,arjun.rao555@example.com,31/05/2026 18:59:35,31/05/2026 19:22:17,Completed,1,1362,sms,
31049,7,Sanjay Kulkarni,sanjay.kulkarni179@example.com,24/01/2026 22:10:51,,abandoned,4,68,,
5273,3,Pooja Sharma,pooja.sharma628@example.com,11/05/2026 10:38:59,11/05/2026 10:57:14,Completed,4,1095,kiosk,
38937,12,Meera Joshi,meera.joshi434@example.com,16/02/2026 07:31:51,,abandoned,N/A,1018,kiosk,
37622,12,Amit Gupta,amit.gupta702@example.com,04/04/2026 06:51:05,04/04/2026 07:19:31,COMPLETED,,1706,sms,
4771,3,Arjun Sharma,arjun.sharma825@example.com,20/04/2026 02:20:16,20/04/2026 02:36:49,Partial,4,993,,
23761,5,Aditya Nair,aditya.nair342@example.com,06/05/2026 22:22:26,,started,4,834,email,
6200,3,Divya Gupta,divya.gupta34@example.com,21/04/2026 16:45:46,,started,3,1306,kiosk,
33487,10,Meera Desai,meera.desai192@example.com,10/03/2026 08:14:26,10/03/2026 08:34:05,COMPLETED,,1179,kiosk,
22835,5,Ananya Iyer,ananya.iyer939@example.com,07/04/2026 08:43:42,,abandoned,N/A,588,sms,
26224,5,Karan Rao,karan.rao250@example.com,02/08/2026 16:34:52,02/08/2026 16:55:56,completed,5,1264,email,
15177,4,Divya Fernandes,divya.fernandes99@example.com,09/03/2026 15:23:10,09/03/2026 15:29:33,partial,N/A,383,whatsapp,
22603,5,Divya Joshi,divya.joshi669@example.com,22/01/2026 01:51:57,22/01/2026 02:13:21,partial,2,1284,sms,
1719,1,Arjun Chatterjee,arjun.chatterjee34@example.com,24/05/2026 03:53:46,24/05/2026 04:17:46,COMPLETED,4,1440,kiosk,
4358,3,Karan Joshi,karan.joshi866@example.com,25/06/2026 11:58:19,25/06/2026 12:06:38,partial,1,499,sms,
7010,3,Arjun Gupta,arjun.gupta640@example.com,04/03/2026 08:11:06,,started,N/A,1461,whatsapp,
35940,12,Nisha Nair,nisha.nair168@example.com,07/08/2026 23:55:52,08/08/2026 00:22:11,COMPLETED,4,1579,email,
1693,1,Kavya Nair,kavya.nair103@example.com,30/01/2026 07:23:07,30/01/2026 07:37:42,Partial,,875,email,
13727,4,Sanjay Menon,sanjay.menon37@example.com,05/01/2026 03:41:31,,started,4,795,sms,
38957,12,Priya Sharma,priya.sharma519@example.com,15/04/2026 10:23:23,15/04/2026 10:41:32,Partial,1,1089,whatsapp,
38513,12,Ananya Reddy,ananya.reddy466@example.com,03/04/2026 09:12:06,03/04/2026 09:13:35,COMPLETED,N/A,89,kiosk,
21281,5,Kavya Patel,kavya.patel511@example.com,22/05/2026 07:41:40,22/05/2026 07:54:12,COMPLETED,4,752,email,
11832,4,Aditya Reddy,aditya.reddy798@example.com,02/05/2026 14:34:52,02/05/2026 14:53:48,Completed,,1136,whatsapp,
20728,5,Rohit Patel,rohit.patel676@example.com,30/03/2026 20:33:48,30/03/2026 20:51:43,COMPLETED,N/A,1075,kiosk,
14834,4,Vikram Nair,vikram.nair328@example.com,30/03/2026 08:42:05,,abandoned,4,1133,,
36765,12,Rohit Desai,rohit.desai117@example.com,17/01/2026 19:42:15,17/01/2026 20:11:34,COMPLETED,N/A,1759,,
34396,10,Rahul Kulkarni,rahul.kulkarni389@example.com,19/02/2026 22:26:08,,abandoned,5,189,email,
2770,1,Meera Fernandes,meera.fernandes243@example.com,18/05/2026 06:30:31,18/05/2026 06:30:57,COMPLETED,4,26,kiosk,
31955,10,Sanjay Reddy,sanjay.reddy746@example.com,26/07/2026 10:45:24,,started,1,307,kiosk,
28021,5,Meera Nair,meera.nair605@example.com,06/06/2026 01:27:48,06/06/2026 01:51:05,partial,2,1397,sms,
22422,5,Aditya Rao,aditya.rao315@example.com,03/06/2026 15:11:26,03/06/2026 15:32:53,partial,N/A,1287,sms,
6738,3,Nisha Nair,nisha.nair826@example.com,28/01/2026 15:56:10,,started,4,291,email,
5414,3,Karan Sharma,karan.sharma678@example.com,22/06/2026 04:10:54,22/06/2026 04:26:59,Completed,2,965,email,
20773,5,Rohit Reddy,rohit.reddy52@example.com,07/05/2026 05:10:14,07/05/2026 05:27:15,partial,4,1021,email,
31907,10,Pooja Patel,pooja.patel390@example.com,09/06/2026 15:50:03,09/06/2026 16:09:13,partial,3,1150,kiosk,
27880,5,Divya Rao,divya.rao630@example.com,08/07/2026 06:17:41,08/07/2026 06:42:39,completed,5,1498,sms,
20115,5,Priya Gupta,priya.gupta930@example.com,07/08/2026 16:12:56,,abandoned,1,1081,email,
21290,5,Rahul Gupta,rahul.gupta679@example.com,27/01/2026 23:16:35,27/01/2026 23:30:19,COMPLETED,,824,,
27710,5,Kavya Chatterjee,kavya.chatterjee859@example.com,26/04/2026 02:32:43,26/04/2026 02:47:52,COMPLETED,,909,,
21220,5,Divya Rao,divya.rao576@example.com,14/04/2026 15:44:14,,abandoned,4,1522,email,
2093,1,Sanjay Chatterjee,sanjay.chatterjee725@example.com,21/01/2026 11:07:13,21/01/2026 11:22:48,Partial,3,935,,
18635,5,Karan Kulkarni,karan.kulkarni472@example.com,08/08/2026 12:00:34,08/08/2026 12:30:00,Completed,,1766,,
1893,1,Amit Khan,amit.khan80@example.com,06/02/2026 14:55:02,06/02/2026 15:08:43,partial,5,821,,
18861,5,Amit Sharma,amit.sharma110@example.com,21/06/2026 01:57:18,,started,,392,whatsapp,
12723,4,Rohit Gupta,rohit.gupta267@example.com,14/06/2026 00:59:11,,abandoned,1,1381,sms,
18392,5,Rohit Joshi,rohit.joshi900@example.com,23/01/2026 10:26:41,23/01/2026 10:41:21,Completed,,880,sms,
11861,4,Ananya Desai,ananya.desai903@example.com,08/07/2026 14:03:43,08/07/2026 14:28:36,Partial,1,1493,email,
15056,4,Meera Iyer,meera.iyer657@example.com,04/05/2026 06:39:31,04/05/2026 06:58:53,completed,3,1162,kiosk,
33614,10,Ananya Sharma,ananya.sharma479@example.com,16/06/2026 20:39:24,16/06/2026 20:52:55,COMPLETED,3,811,kiosk,
1492,1,Nisha Menon,nisha.menon17@example.com,20/05/2026 04:07:12,20/05/2026 04:24:36,COMPLETED,,1044,kiosk,
25442,5,Rahul Fernandes,rahul.fernandes508@example.com,27/03/2026 07:04:33,27/03/2026 07:14:26,Partial,5,593,kiosk,
33404,10,Arjun Chatterjee,arjun.chatterjee672@example.com,09/02/2026 16:35:33,09/02/2026 16:42:29,COMPLETED,5,416,email,
25447,5,Sneha Iyer,sneha.iyer562@example.com,30/03/2026 23:24:10,30/03/2026 23:32:25,Completed,5,495,email,
5644,3,Vikram Reddy,vikram.reddy842@example.com,13/06/2026 22:25:05,13/06/2026 22:53:16,Partial,N/A,1691,kiosk,
12727,4,Meera Rao,meera.rao163@example.com,12/01/2026 00:54:07,12/01/2026 01:01:56,COMPLETED,,469,,
29918,7,Sneha Joshi,sneha.joshi316@example.com,24/05/2026 04:40:18,24/05/2026 05:01:51,Partial,4,1293,whatsapp,
29448,7,Meera Reddy,meera.reddy56@example.com,27/05/2026 02:41:47,27/05/2026 03:09:54,Completed,N/A,1687,sms,
24410,5,Aditya Menon,aditya.menon466@example.com,14/01/2026 15:04:50,,abandoned,3,982,whatsapp,
32221,10,Kavya Menon,kavya.menon685@example.com,11/03/2026 10:42:09,,abandoned,N/A,1714,kiosk,
9238,3,Ananya Joshi,ananya.joshi164@example.com,07/06/2026 04:18:25,07/06/2026 04:25:43,COMPLETED,N/A,438,kiosk,
12175,4,Rohit Fernandes,rohit.fernandes691@example.com,08/02/2026 20:17:56,08/02/2026 20:20:08,COMPLETED,3,132,kiosk,
8784,3,Rahul Rao,rahul.rao12@example.com,01/06/2026 04:58:17,01/06/2026 05:05:47,completed,1,450,email,
17237,5,Karan Sharma,karan.sharma638@example.com,05/04/2026 18:57:50,05/04/2026 19:25:17,Partial,N/A,1647,sms,
5234,3,Sanjay Menon,sanjay.menon617@example.com,12/01/2026 21:19:44,,abandoned,4,182,whatsapp,
32613,10,Pooja Chatterjee,pooja.chatterjee838@example.com,13/05/2026 13:23:25,,abandoned,4,1373,email,
18401,5,Divya Sharma,divya.sharma906@example.com,25/01/2026 21:18:00,25/01/2026 21:38:19,completed,4,1219,kiosk,
22938,5,Divya Menon,divya.menon106@example.com,20/06/2026 15:07:08,20/06/2026 15:19:24,COMPLETED,3,736,whatsapp,
21703,5,Sanjay Desai,sanjay.desai992@example.com,01/06/2026 06:56:45,01/06/2026 06:57:45,Partial,N/A,60,sms,
25186,5,Rohit Gupta,rohit.gupta702@example.com,18/07/2026 23:22:50,18/07/2026 23:40:11,COMPLETED,,1041,email,
3849,1,Meera Khan,meera.khan590@example.com,07/07/2026 01:01:34,07/07/2026 01:25:22,completed,4,1428,sms,
5966,3,Aditya Rao,aditya.rao611@example.com,25/07/2026 15:48:46,25/07/2026 16:04:40,COMPLETED,1,954,,
32723,10,Karan Sharma,karan.sharma13@example.com,25/05/2026 12:37:13,25/05/2026 12:49:49,Partial,N/A,756,whatsapp,
23508,5,Vikram Nair,vikram.nair247@example.com,11/03/2026 11:12:58,11/03/2026 11:29:51,Partial,2,1013,kiosk,
35534,11,Meera Bose,meera.bose489@example.com,08/07/2026 17:33:17,08/07/2026 17:36:55,Completed,4,218,kiosk,
28541,6,Rohit Iyer,rohit.iyer780@example.com,10/03/2026 01:54:33,10/03/2026 02:09:13,completed,5,880,kiosk,
19842,5,Amit Khan,amit.khan8@example.com,07/02/2026 17:04:11,07/02/2026 17:12:12,completed,1,481,sms,
31945,10,Sanjay Desai,sanjay.desai182@example.com,02/02/2026 11:40:11,02/02/2026 12:08:44,Partial,5,1713,kiosk,
9807,3,Aditya Kulkarni,aditya.kulkarni607@example.com,11/04/2026 20:08:10,,abandoned,2,248,,
28817,6,Meera Gupta,meera.gupta161@example.com,04/02/2026 03:21:35,04/02/2026 03:26:41,completed,3,306,email,
7749,3,Amit Fernandes,amit.fernandes908@example.com,22/07/2026 00:59:43,22/07/2026 01:12:42,Partial,5,779,sms,
24197,5,Rohit Joshi,rohit.joshi921@example.com,07/03/2026 16:32:27,,started,3,1582,whatsapp,
31901,10,Divya Fernandes,divya.fernandes289@example.com,01/06/2026 13:06:38,01/06/2026 13:35:30,COMPLETED,,1732,kiosk,
34160,10,Aditya Fernandes,aditya.fernandes128@example.com,14/02/2026 18:19:08,14/02/2026 18:26:10,completed,5,422,whatsapp,
2123,1,Kavya Kulkarni,kavya.kulkarni98@example.com,12/04/2026 04:58:15,12/04/2026 05:05:33,completed,2,438,sms,
10524,3,Ananya Menon,ananya.menon536@example.com,27/06/2026 04:47:18,27/06/2026 05:08:49,partial,5,1291,whatsapp,
25516,5,Pooja Desai,pooja.desai640@example.com,17/04/2026 04:13:16,17/04/2026 04:36:27,completed,1,1391,email,
10893,3,Rahul Patel,rahul.patel395@example.com,06/03/2026 21:09:35,06/03/2026 21:29:55,partial,5,1220,email,
30685,7,Karan Menon,karan.menon531@example.com,13/02/2026 01:11:42,13/02/2026 01:33:46,partial,1,1324,whatsapp,
24589,5,Pooja Chatterjee,pooja.chatterjee813@example.com,27/07/2026 03:24:03,27/07/2026 03:33:27,COMPLETED,4,564,sms,
15102,4,Divya Bose,divya.bose514@example.com,30/03/2026 00:12:40,30/03/2026 00:26:02,partial,2,802,whatsapp,
5955,3,Nisha Sharma,nisha.sharma928@example.com,09/02/2026 09:47:43,,started,4,1255,,
25644,5,Aditya Khan,aditya.khan885@example.com,16/05/2026 09:24:55,16/05/2026 09:43:24,Completed,1,1109,,
18887,5,Rohit Joshi,rohit.joshi779@example.com,29/03/2026 21:24:08,,abandoned,3,1174,,
11158,3,Divya Patel,divya.patel237@example.com,01/01/2026 20:06:37,01/01/2026 20:17:05,Completed,1,628,whatsapp,
24073,5,Rahul Kulkarni,rahul.kulkarni175@example.com,21/03/2026 13:03:59,21/03/2026 13:31:57,partial,N/A,1678,email,
5831,3,Rahul Reddy,rahul.reddy922@example.com,31/01/2026 21:40:35,31/01/2026 22:06:32,Partial,,1557,whatsapp,
38006,12,Kavya Rao,kavya.rao423@example.com,18/05/2026 21:12:48,18/05/2026 21:32:39,COMPLETED,3,1191,kiosk,
28853,6,Amit Desai,amit.desai933@example.com,18/06/2026 20:45:45,18/06/2026 20:49:57,Partial,3,252,email,
16504,5,Vikram Reddy,vikram.reddy365@example.com,24/05/2026 05:45:27,24/05/2026 06:02:04,COMPLETED,N/A,997,kiosk,
13017,4,Kavya Sharma,kavya.sharma695@example.com,17/05/2026 10:50:26,17/05/2026 11:09:09,COMPLETED,3,1123,whatsapp,
28668,6,Meera Bose,meera.bose568@example.com,22/06/2026 01:14:26,22/06/2026 01:38:12,Completed,3,1426,whatsapp,
10224,3,Sanjay Rao,sanjay.rao801@example.com,14/01/2026 09:38:49,,abandoned,2,587,,
29672,7,Pooja Kulkarni,pooja.kulkarni139@example.com,08/06/2026 09:54:40,,started,,471,whatsapp,
37093,12,Aditya Bose,aditya.bose48@example.com,23/03/2026 18:31:03,23/03/2026 18:55:29,completed,4,1466,sms,
37422,12,Amit Rao,amit.rao702@example.com,07/07/2026 01:37:11,07/07/2026 01:59:03,Completed,3,1312,sms,
2054,1,Aditya Joshi,aditya.joshi774@example.com,08/01/2026 16:55:09,08/01/2026 17:23:17,completed,,1688,kiosk,
12258,4,Priya Gupta,priya.gupta471@example.com,28/07/2026 07:30:46,28/07/2026 07:50:36,partial,N/A,1190,whatsapp,
1784,1,Divya Patel,divya.patel657@example.com,25/04/2026 18:09:51,,abandoned,,570,whatsapp,
17273,5,Aditya Kulkarni,aditya.kulkarni995@example.com,24/03/2026 19:38:11,,started,2,453,sms,
34122,10,Amit Gupta,amit.gupta657@example.com,31/03/2026 22:41:00,31/03/2026 22:55:38,Completed,N/A,878,kiosk,
7610,3,Rohit Rao,rohit.rao828@example.com,07/01/2026 00:35:23,07/01/2026 00:58:40,completed,1,1397,email,
19765,5,Rahul Bose,rahul.bose105@example.com,29/06/2026 09:06:45,29/06/2026 09:27:26,COMPLETED,,1241,email,
25356,5,Kavya Rao,kavya.rao894@example.com,06/07/2026 04:59:49,06/07/2026 05:02:11,Completed,5,142,kiosk,
33159,10,Rohit Chatterjee,rohit.chatterjee639@example.com,09/01/2026 08:33:17,09/01/2026 08:51:27,partial,1,1090,whatsapp,
7138,3,Rohit Kulkarni,rohit.kulkarni31@example.com,23/01/2026 16:23:13,23/01/2026 16:38:31,Partial,3,918,whatsapp,
27995,5,Priya Iyer,priya.iyer171@example.com,13/07/2026 22:35:25,13/07/2026 22:39:24,Completed,N/A,239,whatsapp,
12940,4,Vikram Desai,vikram.desai85@example.com,07/03/2026 03:45:04,07/03/2026 03:50:29,partial,5,325,email,
2686,1,Pooja Bose,pooja.bose653@example.com,30/03/2026 09:55:44,30/03/2026 10:25:32,COMPLETED,5,1788,,
6267,3,Arjun Joshi,arjun.joshi89@example.com,16/01/2026 20:47:34,,abandoned,5,585,kiosk,
13047,4,Kavya Patel,kavya.patel388@example.com,31/07/2026 05:43:14,31/07/2026 06:01:53,COMPLETED,1,1119,kiosk,
37404,12,Nisha Khan,nisha.khan240@example.com,17/07/2026 08:33:36,17/07/2026 08:46:30,COMPLETED,2,774,whatsapp,
12582,4,Rahul Desai,rahul.desai27@example.com,14/01/2026 16:22:04,14/01/2026 16:23:54,Completed,,110,whatsapp,
14399,4,Ananya Kulkarni,ananya.kulkarni95@example.com,27/06/2026 15:27:17,,started,4,491,,
28753,6,Meera Desai,meera.desai488@example.com,13/05/2026 16:50:59,13/05/2026 17:17:17,Completed,,1578,,
30737,7,Sanjay Rao,sanjay.rao391@example.com,21/07/2026 18:49:27,,abandoned,2,1367,sms,
5705,3,Meera Gupta,meera.gupta945@example.com,30/01/2026 03:31:59,30/01/2026 03:43:51,completed,5,712,sms,
27064,5,Rohit Bose,rohit.bose257@example.com,18/04/2026 17:36:43,18/04/2026 17:50:38,Completed,4,835,kiosk,
27130,5,Vikram Kulkarni,vikram.kulkarni6@example.com,05/05/2026 20:49:33,,abandoned,,266,email,
1415,1,Arjun Desai,arjun.desai621@example.com,20/01/2026 10:24:58,20/01/2026 10:45:55,completed,5,1257,sms,
21780,5,Karan Desai,karan.desai725@example.com,25/07/2026 08:03:54,25/07/2026 08:09:56,Partial,,362,sms,
3108,1,Sanjay Sharma,sanjay.sharma928@example.com,24/01/2026 06:00:59,24/01/2026 06:01:49,Partial,3,50,sms,
30883,7,Vikram Kulkarni,vikram.kulkarni521@example.com,26/01/2026 00:38:17,,abandoned,N/A,1120,email,
19124,5,Sneha Menon,sneha.menon902@example.com,12/07/2026 15:05:36,12/07/2026 15:13:50,completed,2,494,kiosk,
30882,7,Aditya Desai,aditya.desai921@example.com,30/01/2026 19:55:17,30/01/2026 20:19:41,completed,5,1464,whatsapp,
10148,3,Vikram Fernandes,vikram.fernandes365@example.com,06/03/2026 07:16:19,06/03/2026 07:36:52,completed,1,1233,whatsapp,
11118,3,Priya Iyer,priya.iyer92@example.com,18/02/2026 17:11:44,18/02/2026 17:21:48,Completed,N/A,604,,
9431,3,Divya Nair,divya.nair549@example.com,25/04/2026 05:31:33,25/04/2026 05:35:38,COMPLETED,N/A,245,sms,
27038,5,Amit Patel,amit.patel50@example.com,27/01/2026 07:28:15,27/01/2026 07:51:04,partial,N/A,1369,sms,
2209,1,Vikram Bose,vikram.bose534@example.com,18/01/2026 11:24:33,18/01/2026 11:38:25,completed,4,832,whatsapp,
16234,4,Karan Patel,karan.patel229@example.com,16/04/2026 23:46:25,17/04/2026 00:02:47,completed,4,982,kiosk,
4720,3,Sanjay Iyer,sanjay.iyer599@example.com,05/02/2026 07:03:20,05/02/2026 07:29:59,completed,5,1599,whatsapp,
10384,3,Kavya Iyer,kavya.iyer459@example.com,04/07/2026 07:37:54,04/07/2026 07:39:35,Partial,N/A,101,kiosk,
35105,10,Arjun Gupta,arjun.gupta535@example.com,06/02/2026 07:59:17,06/02/2026 08:03:44,Partial,,267,kiosk,
8366,3,Pooja Chatterjee,pooja.chatterjee729@example.com,17/05/2026 04:28:34,17/05/2026 04:38:57,Completed,2,623,kiosk,
3006,1,Karan Khan,karan.khan728@example.com,29/07/2026 06:48:40,29/07/2026 06:56:51,Completed,4,491,email,
27166,5,Nisha Kulkarni,nisha.kulkarni329@example.com,19/01/2026 09:08:05,19/01/2026 09:24:08,COMPLETED,4,963,whatsapp,
27898,5,Sanjay Iyer,sanjay.iyer358@example.com,03/07/2026 06:17:44,03/07/2026 06:25:41,COMPLETED,2,477,email,
26431,5,Karan Desai,karan.desai848@example.com,31/07/2026 21:39:48,,abandoned,N/A,256,email,
17367,5,Nisha Joshi,nisha.joshi811@example.com,22/03/2026 09:08:35,22/03/2026 09:35:13,COMPLETED,1,1598,whatsapp,
28324,5,Amit Khan,amit.khan909@example.com,07/05/2026 14:55:31,07/05/2026 15:19:24,completed,,1433,kiosk,
17554,5,Sanjay Desai,sanjay.desai495@example.com,07/01/2026 07:34:28,07/01/2026 07:42:43,Completed,5,495,whatsapp,
12416,4,Arjun Reddy,arjun.reddy911@example.com,07/05/2026 02:29:37,,started,N/A,586,sms,
29679,7,Ananya Gupta,ananya.gupta258@example.com,09/03/2026 20:52:40,09/03/2026 21:21:56,COMPLETED,,1756,sms,
17418,5,Rohit Kulkarni,rohit.kulkarni323@example.com,29/05/2026 10:54:39,29/05/2026 11:04:25,Completed,4,586,email,
2551,1,Rahul Khan,rahul.khan32@example.com,17/07/2026 19:46:09,17/07/2026 20:08:01,Partial,N/A,1312,email,
7145,3,Sanjay Patel,sanjay.patel369@example.com,19/02/2026 22:51:44,,started,5,1616,kiosk,
7950,3,Arjun Gupta,arjun.gupta385@example.com,15/02/2026 00:25:06,15/02/2026 00:38:55,Partial,2,829,kiosk,
19049,5,Aditya Nair,aditya.nair969@example.com,26/04/2026 07:48:47,26/04/2026 08:01:40,Completed,2,773,sms,
1453,1,Rohit Joshi,rohit.joshi833@example.com,17/03/2026 05:23:30,17/03/2026 05:32:11,completed,4,521,kiosk,
10826,3,Amit Sharma,amit.sharma401@example.com,01/07/2026 01:18:08,01/07/2026 01:46:10,Completed,N/A,1682,email,
8356,3,Rohit Reddy,rohit.reddy527@example.com,08/05/2026 01:12:13,,started,3,1341,sms,
22575,5,Pooja Khan,pooja.khan298@example.com,10/06/2026 14:59:12,10/06/2026 15:10:18,Completed,,666,email,
30108,7,Pooja Patel,pooja.patel969@example.com,05/02/2026 23:15:36,,started,4,105,kiosk,
28616,6,Priya Iyer,priya.iyer663@example.com,06/05/2026 22:37:03,06/05/2026 22:39:03,COMPLETED,5,120,whatsapp,
25277,5,Nisha Menon,nisha.menon856@example.com,09/04/2026 08:09:23,09/04/2026 08:22:34,Partial,4,791,sms,
3910,1,Sanjay Khan,sanjay.khan947@example.com,16/03/2026 14:35:47,16/03/2026 15:00:35,COMPLETED,,1488,kiosk,
15072,4,Sanjay Iyer,sanjay.iyer313@example.com,03/04/2026 00:30:45,03/04/2026 00:48:53,COMPLETED,,1088,,
27687,5,Ananya Bose,ananya.bose761@example.com,17/03/2026 01:41:56,,started,N/A,1442,email,
18340,5,Priya Joshi,priya.joshi297@example.com,03/04/2026 03:42:56,,started,N/A,1019,whatsapp,
29740,7,Rohit Gupta,rohit.gupta743@example.com,08/03/2026 03:44:20,08/03/2026 03:57:36,COMPLETED,1,796,sms,
1830,1,Karan Iyer,karan.iyer209@example.com,27/07/2026 05:25:54,,abandoned,,1129,kiosk,
38157,12,Nisha Joshi,nisha.joshi497@example.com,21/06/2026 00:02:16,21/06/2026 00:10:34,COMPLETED,2,498,whatsapp,
12951,4,Priya Desai,priya.desai217@example.com,11/03/2026 19:14:38,11/03/2026 19:29:36,Partial,N/A,898,email,
29964,7,Pooja Iyer,pooja.iyer344@example.com,01/04/2026 22:42:06,01/04/2026 22:57:31,partial,,925,email,
19879,5,Sanjay Gupta,sanjay.gupta854@example.com,15/02/2026 00:39:59,15/02/2026 01:09:16,Partial,,1757,kiosk,
4474,3,Pooja Sharma,pooja.sharma837@example.com,16/01/2026 21:52:41,16/01/2026 22:05:53,Completed,,792,,
28996,6,Sanjay Sharma,sanjay.sharma25@example.com,22/05/2026 19:10:41,22/05/2026 19:28:55,completed,2,1094,,
15866,4,Kavya Iyer,kavya.iyer741@example.com,08/07/2026 00:07:53,,abandoned,4,440,kiosk,
3739,1,Rahul Reddy,rahul.reddy453@example.com,19/02/2026 13:01:12,19/02/2026 13:22:28,completed,,1276,,
2499,1,Kavya Joshi,kavya.joshi95@example.com,29/03/2026 17:37:25,,started,1,228,,
7163,3,Karan Reddy,karan.reddy257@example.com,04/01/2026 02:47:28,,abandoned,1,889,,
17153,5,Priya Patel,priya.patel701@example.com,05/05/2026 08:10:31,05/05/2026 08:39:10,COMPLETED,4,1719,,
16490,5,Divya Joshi,divya.joshi514@example.com,01/06/2026 20:54:13,01/06/2026 21:04:01,Completed,1,588,,
20209,5,Sanjay Patel,sanjay.patel768@example.com,12/05/2026 21:51:24,12/05/2026 22:10:28,COMPLETED,N/A,1144,kiosk,
14814,4,Sanjay Khan,sanjay.khan798@example.com,23/01/2026 00:43:52,23/01/2026 00:59:04,Partial,5,912,whatsapp,
14526,4,Sanjay Rao,sanjay.rao541@example.com,26/04/2026 02:27:59,26/04/2026 02:37:33,Partial,5,574,sms,
13832,4,Arjun Reddy,arjun.reddy110@example.com,01/03/2026 05:06:52,01/03/2026 05:15:15,Completed,5,503,email,
22680,5,Divya Chatterjee,divya.chatterjee103@example.com,19/02/2026 03:08:11,19/02/2026 03:33:07,partial,N/A,1496,sms,
31745,10,Arjun Kulkarni,arjun.kulkarni579@example.com,28/02/2026 23:52:29,01/03/2026 00:18:44,completed,1,1575,sms,
31421,7,Divya Fernandes,divya.fernandes226@example.com,27/04/2026 23:47:40,27/04/2026 23:51:37,completed,2,237,sms,
37597,12,Pooja Gupta,pooja.gupta325@example.com,18/03/2026 11:42:24,18/03/2026 11:48:44,Partial,N/A,380,email,
